,investor,year,weighted_score
10475,MITCHELL SINKLER & STARR/PA,2017,17.288268233065878
17283,WELCH & FORBES LLC,2017,17.276017936220256
7901,"Hamilton Point Investment Advisors, LLC",2017,17.245706859796947
12646,"Pacifica Capital Investments, LLC",2017,17.245085354840082
9541,LONDON CO OF VIRGINIA,2017,17.206236020020057
3812,"Callahan Advisors, LLC",2017,17.17551829828834
10028,MACNEALY HOOVER INVESTMENT MANAGEMENT INC,2017,17.173301508932347
14164,"SCGE MANAGEMENT, L.P.",2017,17.154529341796604
2006,"BRIGHT ROCK CAPITAL MANAGEMENT, LLC",2017,17.141647737172658
2761,Burgundy Asset Management Ltd.,2017,17.13198817387286
9517,LODESTAR INVESTMENT COUNSEL LLC/IL,2017,17.118916355969127
1016,"American Money Management, LLC",2017,17.105916495297237
11632,"Nippon Life Global Investors Americas, Inc.",2017,17.085839844300335
12856,"Penobscot Investment Management Company, Inc.",2017,17.05887803554675
9811,Lincoln Capital LLC,2017,17.056507121854068
15795,Supplemental Annuity Collective Trust of NJ,2017,17.030332674676014
3477,COMMUNITY TRUST & INVESTMENT CO,2017,17.011179999501195
15685,Stonebridge Capital Advisors LLC,2017,16.998437914208782
15630,"Sterling Investment Management, Inc.",2017,16.995430160537428
17504,"WMS Partners, LLC",2017,16.984299616949095
13990,Ronna Sue Cohen,2017,16.97784846688435
8017,"Healthcare Value Capital, LLC",2017,16.96956563952937
